report_file,report_month,street_address,neighborhood,zip_code,county,docket_number,case_status,closing_date,close_code,monthly_mci_incr_per_room,name,claim_cost,allow_cost
november-2024-mci-closed-case-report.pdf,2024-11,530 W 157TH ST,NEW YORK,10032,MANHATTAN,MS430008OM,CLOSED,11/05/2024,GR,4,NEW ROOF,97300.00,97300.00
november-2024-mci-closed-case-report.pdf,2024-11,205 W 13TH ST,NEW YORK,10011,MANHATTAN,MT410002OM,CLOSED,11/05/2024,GR,20.76,ELEVATOR UPGRADING,173571.00,173571.00
november-2024-mci-closed-case-report.pdf,2024-11,401 E 81ST ST,NEW YORK,10028,MANHATTAN,LQ410015OM,CLOSED,11/04/2024,GP,22.14,AC CHILLER SYSTEM,1880353.80,1853978.80
november-2024-mci-closed-case-report.pdf,2024-11,86-16 TO 86-20 208TH ST,QUEENS VILLAGE,11427,QUEENS,LX110019OM,CLOSED,11/21/2024,GR,8.46,BOILER/BURNER,195500.00,195500.00
november-2024-mci-closed-case-report.pdf,2024-11,37-18 72ND ST,JACKSON HEIGHTS,11372,QUEENS,MU110022OM,CLOSED,11/15/2024,VO,,,,
november-2024-mci-closed-case-report.pdf,2024-11,81-31 BAXTER AVE,ELMHURST,11373,QUEENS,MN110002OM,CLOSED,11/13/2024,GP,24.23,EXT/FACADE RESTORATN,381155.00,231321.90
november-2024-mci-closed-case-report.pdf,2024-11,81-31 BAXTER AVE,ELMHURST,11373,QUEENS,MN110002OM,CLOSED,11/13/2024,GP,24.23,ARCHITECTURAL SERVIC,71245.75,71245.75
november-2024-mci-closed-case-report.pdf,2024-11,81-31 BAXTER AVE,ELMHURST,11373,QUEENS,MN110002OM,CLOSED,11/13/2024,GP,24.23,CONCRETE,29140.00,29140.00
november-2024-mci-closed-case-report.pdf,2024-11,81-31 BAXTER AVE,ELMHURST,11373,QUEENS,MN110002OM,CLOSED,11/13/2024,GP,24.23,SIDEWALK SHED,18000.00,18000.00
september-2023-mci-closed-case-report.pdf,2023-09,2549 DECATUR AVE,BRONX,10458,BRONX,IM610025OM,CLOSED,09/14/2023,GP,6.26,BOILER/BURNER,313695.00,232800.00
september-2023-mci-closed-case-report.pdf,2023-09,1791 GRAND CONCOURSE,BRONX,10453,BRONX,JR610023OM,CLOSED,09/25/2023,DE,,MISC. BRICKWORK,607000.00,
september-2023-mci-closed-case-report.pdf,2023-09,2065 HAVILAND AVE,BRONX,10472,BRONX,LO610008OM,CLOSED,09/13/2023,GR,7.19,GAS REPIPING,167205.10,167205.10
september-2023-mci-closed-case-report.pdf,2023-09,910 GRAND CONCOURSE,BRONX,10451,BRONX,LM610018OM,CLOSED,09/20/2023,GP,5.25,ELEVATOR UPGRADING,312000.00,240250.00
september-2023-mci-closed-case-report.pdf,2023-09,910 GRAND CONCOURSE,BRONX,10451,BRONX,LM610018OM,CLOSED,09/20/2023,GP,5.25,SECURITY CAMERAS,16000.00,16000.00
september-2023-mci-closed-case-report.pdf,2023-09,1629 TO 1631 WALTON AVE,BRONX,10452,BRONX,LR610002OM,CLOSED,09/25/2023,GP,0.88,BOILER,89000.00,31600.00
september-2023-mci-closed-case-report.pdf,2023-09,1056 SHERMAN AVE,BRONX,10456,BRONX,LM610015OM,CLOSED,09/12/2023,GR,8.88,ROOF,329000.00,329000.00
september-2023-mci-closed-case-report.pdf,2023-09,928 GERARD AVE,BRONX,10452,BRONX,LO610014OM,CLOSED,09/07/2023,GR,1.16,HOT WATER HEATER,5200.00,5200.00
september-2023-mci-closed-case-report.pdf,2023-09,1011 CARROLL PL,BRONX,10456,BRONX,JV610010OM,CLOSED,09/28/2023,GP,12.48,NEW ROOF,382635.00,378582.60
september-2023-mci-closed-case-report.pdf,2023-09,1011 CARROLL PL,BRONX,10456,BRONX,JV610010OM,CLOSED,09/28/2023,GP,12.48,SIDEWALK SHED,14261.50,10838.74
september-2023-mci-closed-case-report.pdf,2023-09,2875 BAINBRIDGE AVE,BRONX,10458,BRONX,KW610024OM,CLOSED,09/29/2023,DE,,GAS REPIPING,145844.30,
september-2023-mci-closed-case-report.pdf,2023-09,550 55TH ST,BROOKLYN,11220,KINGS,KR210016OM,CLOSED,09/06/2023,GR,3.88,APT ENTRANCE DOORS,26775.00,26775.00
september-2023-mci-closed-case-report.pdf,2023-09,550 55TH ST,BROOKLYN,11220,KINGS,KR210016OM,CLOSED,09/06/2023,GR,3.88,MAIN ENTRANCE DOORS,5518.50,5518.50
september-2023-mci-closed-case-report.pdf,2023-09,550 55TH ST,BROOKLYN,11220,KINGS,KR210016OM,CLOSED,09/06/2023,GR,3.88,BASEMENT DOORS,1518.50,1518.50
september-2023-mci-closed-case-report.pdf,2023-09,550 55TH ST,BROOKLYN,11220,KINGS,KR210016OM,CLOSED,09/06/2023,GR,3.88,FLOORING,6963.00,6963.00
september-2023-mci-closed-case-report.pdf,2023-09,178 OCEAN PKWY,BROOKLYN,11218,KINGS,KP210008OM,CLOSED,09/28/2023,GR,20.92,,,
september-2023-mci-closed-case-report.pdf,2023-09,1762 TO 1764 65TH ST,BROOKLYN,11204,KINGS,LQ210006OM,CLOSED,09/07/2023,GP,10.89,BOILER/BURNER,80000.00,79994.91
september-2023-mci-closed-case-report.pdf,2023-09,831 MADISON ST,BROOKLYN,11221,KINGS,KO210016OM,CLOSED,09/12/2023,GP,7.99,REWIRING,152100.00,148600.00
september-2023-mci-closed-case-report.pdf,2023-09,247 TO 253 HOPKINSON AVE,BROOKLYN,11233,KINGS,JO210003OM,CLOSED,09/15/2023,GP,1.8,RENOVATION MATERIALS,75232.00,0.00
september-2023-mci-closed-case-report.pdf,2023-09,247 TO 253 HOPKINSON AVE,BROOKLYN,11233,KINGS,JO210003OM,CLOSED,09/15/2023,GP,1.8,LOBBY WALL MOULDING,84216.82,0.00
september-2023-mci-closed-case-report.pdf,2023-09,247 TO 253 HOPKINSON AVE,BROOKLYN,11233,KINGS,JO210003OM,CLOSED,09/15/2023,GP,1.8,LOBBY TILE RENOVATED,350536.65,350536.65
september-2023-mci-closed-case-report.pdf,2023-09,247 TO 253 HOPKINSON AVE,BROOKLYN,11233,KINGS,JO210003OM,CLOSED,09/15/2023,GP,1.8,LOBBY HALLWAY CARPET,320975.60,258075.60
september-2023-mci-closed-case-report.pdf,2023-09,247 TO 253 HOPKINSON AVE,BROOKLYN,11233,KINGS,JO210003OM,CLOSED,09/15/2023,GP,1.8,LOBBY WALLCOVERING,38354.56,0.00
september-2023-mci-closed-case-report.pdf,2023-09,585 W END AVE,NEW YORK,10024,MANHATTAN,JM430033OM,CLOSED,09/29/2023,GP,6.52,GAS RE-PIPE,379883.50,375903.50
september-2023-mci-closed-case-report.pdf,2023-09,585 W END AVE,NEW YORK,10024,MANHATTAN,JM430033OM,CLOSED,09/29/2023,GP,6.52,GAS INSTALLATION,211933.43,211933.43
september-2023-mci-closed-case-report.pdf,2023-09,585 W END AVE,NEW YORK,10024,MANHATTAN,JM430033OM,CLOSED,09/29/2023,GP,6.52,ARCHITECTURAL SVCS,64606.25,0.00
september-2023-mci-closed-case-report.pdf,2023-09,34 TO 64 HILLSIDE AVE,NEW YORK,10040,MANHATTAN,HR430290OM,CLOSED,09/22/2023,GP,30.06,REPIPING,1665645.40,1607055.40
september-2023-mci-closed-case-report.pdf,2023-09,34 TO 64 HILLSIDE AVE,NEW YORK,10040,MANHATTAN,HR430290OM,CLOSED,09/22/2023,GP,30.06,GAS REPIPE,921645.40,921645.40
september-2023-mci-closed-case-report.pdf,2023-09,34 TO 64 HILLSIDE AVE,NEW YORK,10040,MANHATTAN,KS430019OM,CLOSED,09/22/2023,GR,6.08,ELEVATOR UPGRADING,511487.02,511487.02
september-2023-mci-closed-case-report.pdf,2023-09,666 W 162ND ST,NEW YORK,10032,MANHATTAN,KW430020OM,CLOSED,09/11/2023,GP,9.42,ELEVATOR UPGRADING,103800.00,102205.51
september-2023-mci-closed-case-report.pdf,2023-09,666 W 162ND ST,NEW YORK,10032,MANHATTAN,KW430020OM,CLOSED,09/11/2023,GP,9.42,EXT/FACADE RESTORATN,183375.46,176288.00
september-2023-mci-closed-case-report.pdf,2023-09,29-07 31ST AVE,ASTORIA,11106,QUEENS,LQ110004OM,CLOSED,09/20/2023,GP,5.75,ROOF,208000.00,206800.00
september-2023-mci-closed-case-report.pdf,2023-09,44-08 47TH AVE,WOODSIDE,11377,QUEENS,KV110023OM,CLOSED,09/28/2023,GP,25.25,EXT/FACADE RESTORATN,1171857.50,1071417.40
september-2023-mci-closed-case-report.pdf,2023-09,31-72 37TH ST,LONG ISLAND CITY,11103,QUEENS,LO110028OM,CLOSED,09/05/2023,GP,4.51,POINTNG & WATERPROOF,28000.00,18200.00
september-2023-mci-closed-case-report.pdf,2023-09,132-48 41ST RD,FLUSHING,11355,QUEENS,HR110267OM,CLOSED,09/08/2023,GP,11.34,NEW ROOF,676913.50,654413.50
september-2023-mci-closed-case-report.pdf,2023-09,132-48 41ST RD,FLUSHING,11355,QUEENS,HR110267OM,CLOSED,09/08/2023,GP,11.34,COMPACTORS,53100.00,53100.00
september-2023-mci-closed-case-report.pdf,2023-09,607 GRANDVIEW AVE,RIDGEWOOD,11385,QUEENS,LM110028OM,CLOSED,09/15/2023,GP,1.79,MAIN ENTRANCE DOORS,17414.00,13161.00
september-2023-mci-closed-case-report.pdf,2023-09,607 GRANDVIEW AVE,RIDGEWOOD,11385,QUEENS,LM110028OM,CLOSED,09/15/2023,GP,1.79,INTERCOM,4453.01,0.00
september-2023-mci-closed-case-report.pdf,2023-09,607 GRANDVIEW AVE,RIDGEWOOD,11385,QUEENS,LM110028OM,CLOSED,09/15/2023,GP,1.79,LOBBY/VESTIBULE DOOR,3500.00,0.00
september-2023-mci-closed-case-report.pdf,2023-09,142-10 ROOSEVELT AVE,FLUSHING,11354,QUEENS,JQ110021OM,CLOSED,09/01/2023,GP,32.67,ROOF & REL. EXTERIOR,2583234.15,2407405.25
september-2023-mci-closed-case-report.pdf,2023-09,142-10 ROOSEVELT AVE,FLUSHING,11354,QUEENS,JQ110021OM,CLOSED,09/01/2023,GP,32.67,CONS.ARCHITECTEXTRES,34422.00,15060.86
september-2023-mci-closed-case-report.pdf,2023-09,142-10 ROOSEVELT AVE,FLUSHING,11354,QUEENS,JQ110021OM,CLOSED,09/01/2023,GP,32.67,SIDEWALKBRIDGEEXTRES,111195.00,89387.50
september-2023-mci-closed-case-report.pdf,2023-09,142-10 ROOSEVELT AVE,FLUSHING,11354,QUEENS,JQ110021OM,CLOSED,09/01/2023,GP,32.67,ABSESTOSMONITORINGEX,17112.50,17112.50
september-2023-mci-closed-case-report.pdf,2023-09,142-10 ROOSEVELT AVE,FLUSHING,11354,QUEENS,JQ110021OM,CLOSED,09/01/2023,GP,32.67,ELEVATOR UPGRADING,330381.18,330381.18
june-2025-mci-closed-case-report.pdf,2025-06,2715 GRAND CONCOURSE,BRONX,10468,BRONX,MN630030OM,CLOSED,06/26/2025,GP,3.63,EXT/FACADE RESTORATN,279771.70,178885.00
june-2025-mci-closed-case-report.pdf,2025-06,2770 TO 2780 KINGSBRIDGE TER,BRONX,10463,BRONX,NQ610005OM,CLOSED,06/02/2025,DE,,NEW ROOF,305000.00,
june-2025-mci-closed-case-report.pdf,2025-06,2860 BUHRE AVE,BRONX,10461,BRONX,MW610007OM,CLOSED,06/10/2025,DE,,NEW ROOF,143700.00,
june-2025-mci-closed-case-report.pdf,2025-06,1230 LELAND AVE,BRONX,10472,BRONX,LV610025OM,CLOSED,06/06/2025,DE,,BOILER/BURNER,125000.00,
june-2025-mci-closed-case-report.pdf,2025-06,2701 WEBB AVE,BRONX,10468,BRONX,MW610003OM,CLOSED,06/12/2025,DE,,NEW ROOF,240000.00,
june-2025-mci-closed-case-report.pdf,2025-06,253 E 181ST ST,BRONX,10457,BRONX,MU610017OM,CLOSED,06/20/2025,GP,18.31,EXT/FACADE RESTORATN,354245.50,315823.50
june-2025-mci-closed-case-report.pdf,2025-06,1945 LORING PL S,BRONX,10453,BRONX,NQ610013OM,CLOSED,06/04/2025,DE,,NEW ROOF,71000.00,
june-2025-mci-closed-case-report.pdf,2025-06,1005 JEROME AVE,BRONX,10452,BRONX,NQ630003OM,CLOSED,06/04/2025,DE,,NEW ROOF,408000.00,
june-2025-mci-closed-case-report.pdf,2025-06,1005 JEROME AVE,BRONX,10452,BRONX,NP610012OM,CLOSED,06/16/2025,DE,,NEW ROOF,298000.00,
june-2025-mci-closed-case-report.pdf,2025-06,1720 UNIVERSITY AVE,BRONX,10453,BRONX,MX610005OM,CLOSED,06/09/2025,GP,1.58,BOILER,110000.00,54378.00
june-2025-mci-closed-case-report.pdf,2025-06,111 MOUNT HOPE PL,BRONX,10453,BRONX,NQ610011OM,CLOSED,06/04/2025,DE,,NEW ROOF,86000.00,
june-2025-mci-closed-case-report.pdf,2025-06,305 BEDFORD PARK BLVD,BRONX,10458,BRONX,NN610024OM,CLOSED,06/06/2025,DE,,NEW ROOF,61000.00,
june-2025-mci-closed-case-report.pdf,2025-06,853 EMPIRE BLVD,BROOKLYN,11213,KINGS,NM230006OM,CLOSED,06/05/2025,DE,,ELEVATOR UPGRADING,320000.00,
june-2025-mci-closed-case-report.pdf,2025-06,744 60TH ST,BROOKLYN,11220,KINGS,NN210003OM,CLOSED,06/02/2025,GR,6.31,NEW ROOF,21800.00,21800.00
june-2025-mci-closed-case-report.pdf,2025-06,1440 E 14TH ST,BROOKLYN,11230,KINGS,MP230029OM,CLOSED,06/04/2025,VO,,,,
june-2025-mci-closed-case-report.pdf,2025-06,1073 MANHATTAN AVE,BROOKLYN,11222,KINGS,MT210017OM,CLOSED,06/27/2025,DE,,INTERCOM,5800.00,
june-2025-mci-closed-case-report.pdf,2025-06,429 AUTUMN AVE,BROOKLYN,11208,KINGS,KU210027OM,CLOSED,06/10/2025,GP,3.78,BOILER/BURNER,34950.00,33756.13
june-2025-mci-closed-case-report.pdf,2025-06,9507 KINGS HWY,BROOKLYN,11212,KINGS,MP210024OM,CLOSED,06/23/2025,GP,7.57,ELEVATOR UPGRADING,195950.00,193456.44
june-2025-mci-closed-case-report.pdf,2025-06,535 E 21ST ST,BROOKLYN,11226,KINGS,MO210040OM,CLOSED,06/12/2025,GP,7.95,EXT/FACADE RESTORATN,178000.00,167555.00
june-2025-mci-closed-case-report.pdf,2025-06,64 TO 78 W 9TH ST,BROOKLYN,11231,KINGS,NO210007OM,CLOSED,06/27/2025,GR,20.9,BOILER,58887.20,58887.20
june-2025-mci-closed-case-report.pdf,2025-06,64 TO 78 W 9TH ST,BROOKLYN,11231,KINGS,NO210007OM,CLOSED,06/27/2025,GR,20.9,HOT WATER HEATER,8400.00,8400.00
june-2025-mci-closed-case-report.pdf,2025-06,64 TO 78 W 9TH ST,BROOKLYN,11231,KINGS,NO210007OM,CLOSED,06/27/2025,GR,20.9,NEW ROOF,41250.00,41250.00
june-2025-mci-closed-case-report.pdf,2025-06,590 TO 600 W 218TH ST,NEW YORK,10034,MANHATTAN,KV430016OM,CLOSED,06/16/2025,DE,,ELEVATOR UPGRADING,421153.00,
june-2025-mci-closed-case-report.pdf,2025-06,590 TO 600 W 218TH ST,NEW YORK,10034,MANHATTAN,KV430016OM,CLOSED,06/16/2025,DE,,TV/SECURITY SYSTEM,7950.00,
june-2025-mci-closed-case-report.pdf,2025-06,635 E 14TH ST,NEW YORK,10009,MANHATTAN,MT410014OM,CLOSED,06/02/2025,GP,1.84,ACCESSIBILITY RAMP,232045.00,186261.38
june-2025-mci-closed-case-report.pdf,2025-06,635 E 14TH ST,NEW YORK,10009,MANHATTAN,MT410014OM,CLOSED,06/02/2025,GP,1.84,ARCHITECT,30300.00,0.00
june-2025-mci-closed-case-report.pdf,2025-06,39-40 GREENPOINT AVE,SUNNYSIDE,11104,QUEENS,MT130015OM,CLOSED,06/24/2025,GP,28.11,EXT/FACADE RESTORATN,528045.75,472302.55
june-2025-mci-closed-case-report.pdf,2025-06,39-40 GREENPOINT AVE,SUNNYSIDE,11104,QUEENS,MT130015OM,CLOSED,06/24/2025,GP,28.11,ARCHITECTURAL FEES,68126.74,0.00
june-2025-mci-closed-case-report.pdf,2025-06,39-40 GREENPOINT AVE,SUNNYSIDE,11104,QUEENS,MT130015OM,CLOSED,06/24/2025,GP,28.11,ENGINEERING FEES,24014.84,0.00
june-2025-mci-closed-case-report.pdf,2025-06,1811 STEPHEN ST,FLUSHING,11385,QUEENS,NN110002OM,CLOSED,06/24/2025,GP,17.36,POINTNG & WATERPROOF,75000.00,75000.00
june-2025-mci-closed-case-report.pdf,2025-06,1811 STEPHEN ST,FLUSHING,11385,QUEENS,NN110002OM,CLOSED,06/24/2025,GP,17.36,WATER REPIPE/PLUMBNG,7295.00,0.00
june-2025-mci-closed-case-report.pdf,2025-06,37-10 95TH ST,FLUSHING,11372,QUEENS,JM110035OM,CLOSED,06/18/2025,GR,1.85,INTERCOM,27162.83,27162.83
june-2025-mci-closed-case-report.pdf,2025-06,17-26 MADISON ST,FLUSHING,11385,QUEENS,NM110007OM,CLOSED,06/09/2025,GR,1.01,HOT WATER HEATER,5225.00,5225.00
september-2024-mci-closed-case-report.pdf,2024-09,541 BRONX RIVER RD,YONKERS,10704,WESTCHESTER,MO930014OM,CLOSED,09/19/2024,GR,5.71,ELEVATOR UPGRADING,197388.00,197388.00
september-2024-mci-closed-case-report.pdf,2024-09,2080 TO 2090 GRAND CONCOURSE,BRONX,10457,BRONX,KX610012OM,CLOSED,09/16/2024,GP,7.19,GAS REPIPING,186086.80,185844.54
september-2024-mci-closed-case-report.pdf,2024-09,2935 HOLLAND AVE,BRONX,10467,BRONX,LU610001OM,CLOSED,09/13/2024,GP,19.48,EXT/FACADE RESTORATN,225000.00,224450.00
september-2024-mci-closed-case-report.pdf,2024-09,1193 EASTERN PKWY,BROOKLYN,11213,KINGS,IS210018OM,CLOSED,09/11/2024,DE,,NEW BOILER,149000.00,
september-2024-mci-closed-case-report.pdf,2024-09,1193 EASTERN PKWY,BROOKLYN,11213,KINGS,IS210018OM,CLOSED,09/11/2024,DE,,CHIMNEY STACK,67400.00,
september-2024-mci-closed-case-report.pdf,2024-09,215 21ST ST,BROOKLYN,11232,KINGS,MR210002OM,CLOSED,09/05/2024,GR,1.68,HOT WATER HEATER,5800.00,5800.00
september-2024-mci-closed-case-report.pdf,2024-09,299 TO 305 ADELPHI ST,BROOKLYN,11205,KINGS,MO210031OM,CLOSED,09/19/2024,GP,19.95,POINTNG & WATERPROOF,445575.00,423425.00
september-2024-mci-closed-case-report.pdf,2024-09,299 TO 305 ADELPHI ST,BROOKLYN,11205,KINGS,MO210031OM,CLOSED,09/19/2024,GP,19.95,LINTELS,190620.00,52452.00
september-2024-mci-closed-case-report.pdf,2024-09,102 GREENPOINT AVE,BROOKLYN,11222,KINGS,MQ210003OM,CLOSED,09/06/2024,GP,2.92,REWIRING,16100.00,15954.20
september-2024-mci-closed-case-report.pdf,2024-09,3108 BRIGHTON 5TH ST,BROOKLYN,11235,KINGS,MQ210006OM,CLOSED,09/04/2024,GP,3.76,ELEVATOR UPGRADING,93300.00,92517.90
september-2024-mci-closed-case-report.pdf,2024-09,99 TO 101 RIDGEWOOD AVE,BROOKLYN,11208,KINGS,JP210012OM,CLOSED,09/25/2024,GP,5.23,BOILER/BURNER,46500.00,43689.54
september-2024-mci-closed-case-report.pdf,2024-09,1199 EASTERN PKWY,BROOKLYN,11213,KINGS,IS210022OM,CLOSED,09/11/2024,DE,,NEW ROOF,68000.00,
september-2024-mci-closed-case-report.pdf,2024-09,1922 85TH ST,BROOKLYN,11214,KINGS,MU210002OM,CLOSED,09/24/2024,DE,,BOILER,62000.00,
september-2024-mci-closed-case-report.pdf,2024-09,316 58TH ST,BROOKLYN,11220,KINGS,MN210010OM,CLOSED,09/09/2024,GR,13.45,TV/SECURITY SYSTEM,12485.00,12485.00
september-2024-mci-closed-case-report.pdf,2024-09,316 58TH ST,BROOKLYN,11220,KINGS,MN210010OM,CLOSED,09/09/2024,GR,13.45,NEW ROOF,22375.00,22375.00
september-2024-mci-closed-case-report.pdf,2024-09,555 W 173RD ST,NEW YORK,10032,MANHATTAN,MQ410017OM,CLOSED,09/06/2024,GR,10.18,ELEVATOR UPGRADING,291532.40,291532.40
september-2024-mci-closed-case-report.pdf,2024-09,645 W 160TH ST,NEW YORK,10032,MANHATTAN,GX430062OM,CLOSED,09/27/2024,GP,23.24,ELEVATOR UPGRADING,156600.00,154658.40
september-2024-mci-closed-case-report.pdf,2024-09,645 W 160TH ST,NEW YORK,10032,MANHATTAN,GX430062OM,CLOSED,09/27/2024,GP,23.24,ELECTRICAL UPGRADE,255000.00,254960.00
september-2024-mci-closed-case-report.pdf,2024-09,645 W 160TH ST,NEW YORK,10032,MANHATTAN,GX430062OM,CLOSED,09/27/2024,GP,23.24,EXTERIOR RESTORATION,445736.00,437436.00
september-2024-mci-closed-case-report.pdf,2024-09,86-60 TO 86-64 208TH ST,QUEENS VILLAGE,11427,QUEENS,LW110021OM,CLOSED,09/27/2024,GR,8.46,BOILER/BURNER,195500.00,195500.00
september-2024-mci-closed-case-report.pdf,2024-09,208-70 TO 208-76 GRAND CENTRAL,QUEENS VILLAGE,11427,QUEENS,LX110020OM,CLOSED,09/30/2024,GR,8.46,BOILER/BURNER,195500.00,195500.00
september-2024-mci-closed-case-report.pdf,2024-09,98-11 QUEENS BLVD,REGO PARK,11374,QUEENS,MN110029OM,CLOSED,09/11/2024,GR,8.8,ELEVATOR UPGRADING,154593.80,154593.80
september-2024-mci-closed-case-report.pdf,2024-09,1720 GREENE AVE,RIDGEWOOD,11385,QUEENS,MQ130018OM,CLOSED,09/24/2024,GP,5.43,APT ENTRANCE DOORS,24300.00,18780.00
september-2024-mci-closed-case-report.pdf,2024-09,46-01 TO 46-31 SKILLMAN AVE,SUNNYSIDE,11104,QUEENS,MN130003OM,CLOSED,09/12/2024,GR,14.88,APARTMENT WINDOWS,538975.00,538975.00
september-2024-mci-closed-case-report.pdf,2024-09,46-01 TO 46-31 SKILLMAN AVE,SUNNYSIDE,11104,QUEENS,MN130003OM,CLOSED,09/12/2024,GR,14.88,WINDOWS - HALLWAY,103950.00,103950.00
september-2024-mci-closed-case-report.pdf,2024-09,85-15 139TH ST,JAMAICA,11435,QUEENS,LW110018OM,CLOSED,09/09/2024,GR,8.12,ELEVATOR UPGRADING,414000.00,414000.00
september-2024-mci-closed-case-report.pdf,2024-09,21-45 28TH ST,LONG ISLAND CITY,11105,QUEENS,MO110002OM,CLOSED,09/18/2024,GP,22.86,BATHROOMS UPGRADE,68630.02,0.00
september-2024-mci-closed-case-report.pdf,2024-09,21-45 28TH ST,LONG ISLAND CITY,11105,QUEENS,MO110002OM,CLOSED,09/18/2024,GP,22.86,WATER REPIPE/PLUMBNG,117500.00,94320.00
september-2024-mci-closed-case-report.pdf,2024-09,21-45 28TH ST,LONG ISLAND CITY,11105,QUEENS,MO110002OM,CLOSED,09/18/2024,GP,22.86,REWIRING,68775.00,63682.00
september-2024-mci-closed-case-report.pdf,2024-09,140-30 ASH AVE,FLUSHING,11355,QUEENS,KO110019OM,CLOSED,09/12/2024,GP,78.79,POINTNG & WATERPROOF,2575000.00,2549764.25
september-2024-mci-closed-case-report.pdf,2024-09,140-30 ASH AVE,FLUSHING,11355,QUEENS,KO110019OM,CLOSED,09/12/2024,GP,78.79,NEW ROOF,33184.25,33184.25
september-2024-mci-closed-case-report.pdf,2024-09,140-30 ASH AVE,FLUSHING,11355,QUEENS,KO110019OM,CLOSED,09/12/2024,GP,78.79,TV/SECURITY SYSTEM,64500.00,64500.00
december-2023-mci-closed-case-report.pdf,2023-12,903 ROGERS PL,BRONX,10459,BRONX,KM610016OM,CLOSED,12/01/2023,GP,24.45,ROOF,295770.00,295770.00
december-2023-mci-closed-case-report.pdf,2023-12,903 ROGERS PL,BRONX,10459,BRONX,KM610016OM,CLOSED,12/01/2023,GP,24.45,APARTMENT WINDOWS,102180.00,101400.00
december-2023-mci-closed-case-report.pdf,2023-12,903 ROGERS PL,BRONX,10459,BRONX,KQ610025OM,CLOSED,12/04/2023,GP,25.3,EXT/FACADE RESTORATN,485875.30,423410.00
december-2023-mci-closed-case-report.pdf,2023-12,2850 GRAND CONCOURSE,BRONX,10458,BRONX,LR630017OM,CLOSED,12/21/2023,GP,1.89,TV/SECURITY SYSTEM,31286.81,27798.81
december-2023-mci-closed-case-report.pdf,2023-12,679 TO 681 MAGENTA ST,BRONX,10467,BRONX,KX610001OM,CLOSED,12/06/2023,GP,6.03,INTERCOM,5502.00,0.00
december-2023-mci-closed-case-report.pdf,2023-12,679 TO 681 MAGENTA ST,BRONX,10467,BRONX,KX610001OM,CLOSED,12/06/2023,GP,6.03,EXT/FACADE RESTORATN,236500.00,234341.10
december-2023-mci-closed-case-report.pdf,2023-12,2861 BAINBRIDGE AVE,BRONX,10458,BRONX,LR610008OM,CLOSED,12/20/2023,GP,8.97,ELEVATOR UPGRADING,184145.00,166142.49
december-2023-mci-closed-case-report.pdf,2023-12,1790 WEEKS AVE,BRONX,10457,BRONX,KW610010OM,CLOSED,12/29/2023,GP,8.95,BOILER,86000.00,82025.00
december-2023-mci-closed-case-report.pdf,2023-12,1790 WEEKS AVE,BRONX,10457,BRONX,KW610010OM,CLOSED,12/29/2023,GP,8.95,ELEVATOR UPGRADING,134320.90,134178.90
december-2023-mci-closed-case-report.pdf,2023-12,6125 BROADWAY,BRONX,10471,BRONX,LP610005OM,CLOSED,12/21/2023,GP,8.47,BOILER/BURNER,115000.00,109787.40
december-2023-mci-closed-case-report.pdf,2023-12,1370 NEW YORK AVE,BROOKLYN,11210,KINGS,LM210040OM,CLOSED,12/11/2023,DE,,ELEVATOR UPGRADING,107000.00,
december-2023-mci-closed-case-report.pdf,2023-12,1370 NEW YORK AVE,BROOKLYN,11210,KINGS,LM210040OM,CLOSED,12/11/2023,DE,,MAIN ENTRANCE DOORS,4010.00,
december-2023-mci-closed-case-report.pdf,2023-12,1370 NEW YORK AVE,BROOKLYN,11210,KINGS,LM210040OM,CLOSED,12/11/2023,DE,,LOBBY/VESTIBULE DOOR,6650.00,
december-2023-mci-closed-case-report.pdf,2023-12,1370 NEW YORK AVE,BROOKLYN,11210,KINGS,LM210040OM,CLOSED,12/11/2023,DE,,BASEMENT DOORS,1000.00,
december-2023-mci-closed-case-report.pdf,2023-12,1370 NEW YORK AVE,BROOKLYN,11210,KINGS,LM210040OM,CLOSED,12/11/2023,DE,,ROOF/BULKHEAD DOORS,2000.00,
december-2023-mci-closed-case-report.pdf,2023-12,166 ROGERS AVE,BROOKLYN,11216,KINGS,LT210011OM,CLOSED,12/01/2023,GR,4.4,BOILER,19018.00,19018.00
december-2023-mci-closed-case-report.pdf,2023-12,429 E 6TH ST,NEW YORK,10009,MANHATTAN,LS410017OM,CLOSED,12/29/2023,GP,17.1,BOILER,51400.00,45500.00
december-2023-mci-closed-case-report.pdf,2023-12,429 E 6TH ST,NEW YORK,10009,MANHATTAN,LS410017OM,CLOSED,12/29/2023,GP,17.1,CHIMNEY LINER,23200.00,21000.00
december-2023-mci-closed-case-report.pdf,2023-12,330 W 55TH ST,NEW YORK,10019,MANHATTAN,LR410014OM,CLOSED,12/20/2023,GP,11.1,ELEVATOR UPGRADING,185975.00,168950.66
december-2023-mci-closed-case-report.pdf,2023-12,312 W 93RD ST,NEW YORK,10025,MANHATTAN,LQ410017OM,CLOSED,12/01/2023,GR,9.22,ELEVATOR UPGRADING,169049.90,169049.90
december-2023-mci-closed-case-report.pdf,2023-12,240 CABRINI BLVD,NEW YORK,10033,MANHATTAN,LX430001OM,CLOSED,12/20/2023,VO,,,,
